error,tidy_url
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jem
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jei
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1249 milliseconds with 0 bytes received
",http://e-journal.usd.ac.id/index.php/jfsk
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://jurnal.ugm.ac.id/wisdom/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2480 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/jf
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1957 milliseconds with 0 bytes received
",http://ojs.umrah.ac.id/index.php/gantang
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1554 milliseconds with 8106 out of 13905 bytes received
",http://journal.unnes.ac.id/nju/index.php/jg
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2142 milliseconds with 26991 bytes received
",http://ejournal.undip.ac.id/index.php/jgi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 647 milliseconds with 0 bytes received
",http://jhp.ui.ac.id
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40207 bytes received
",http://www.jurnalhukumdanperadilan.org/index.php/jurnalhukumperadilan
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.uad.ac.id/index.php/novelty
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1466 milliseconds with 0 bytes received
",https://ejurnal.unilak.ac.id/index.php/agr
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jiab
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2743 milliseconds with 0 bytes received
",https://ejurnal.unilak.ac.id/index.php/jieb/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://journal.unsika.ac.id/index.php/jurnalilmiahhukumdejure
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2694 milliseconds with 0 bytes received
",http://jurnal.uin-antasari.ac.id/index.php/ushuluddin
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.unud.ac.id/index.php/merpati/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://ejournal.radenintan.ac.id/index.php/al-biruni/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1877 milliseconds with 7998 bytes received
",https://ejurnal.unilak.ac.id/index.php/jip
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/spektrum
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.unud.ac.id/index.php/jits
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jikh
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2290 milliseconds with 0 bytes received
",http://jurnal.ugm.ac.id/jikfkt/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://jikm.unsri.ac.id/index.php/jikm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2073 milliseconds with 13466 bytes received
",http://www.ejournal.undip.ac.id/index.php/ilmulingkungan/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://e-journal.upstegal.ac.id/index.php/jip
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://medpub.litbang.pertanian.go.id/index.php/jitv
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1966 milliseconds with 0 bytes received
",http://jiip.ub.ac.id/index.php/jiip/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnalinformatika.petra.ac.id/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://www.journal.uad.ac.id/index.php/jifo
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://journal.uny.ac.id/index.php/jipi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1808 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/jipk/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://journal.uny.ac.id/index.php/jitp
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/pariwisata
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1727 milliseconds with 0 bytes received
",http://journal.iaimnumetrolampung.ac.id/index.php/ji/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.jurnal.saburai.ac.id/index.php/hkm
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/kajianbali
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnal.ubharajaya.ac.id/index.php/kajian-ilmiah/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1454 milliseconds with 0 bytes received
",http://jkrsb.ub.ac.id/index.php/jkrsb
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2272 milliseconds with 0 bytes received
",http://jurnal.ugm.ac.id/kawistara
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://ojs.ubharajaya.ac.id/index.php/kamnas
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 43207 bytes received
",http://ejournal-balitbang.kkp.go.id/index.php/jkpi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnal.unsyiah.ac.id/jkh
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ejournal.litbang.kemkes.go.id/index.php/jki
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://www.ukm.my/jkukm/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 44219 bytes received
",https://ejournal2.undip.ac.id/index.php/jkt/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journal.uny.ac.id/index.php/jolahraga
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",https://journal.uny.ac.id/index.php/jk/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jki.ui.ac.id/index.php/jki
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2030 milliseconds with 19308 bytes received
",http://ejournal.undip.ac.id/index.php/jkli/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://ejournal.litbang.depkes.go.id/index.php/kespro/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.unud.ac.id/index.php/jchem
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnal.kimia.fmipa.unmul.ac.id/index.php/jkm/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://journal.unnes.ac.id/nju/index.php/jkt
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1889 milliseconds with 0 bytes received
",http://journal.untar.ac.id/index.php/komunikasi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2443 milliseconds with 10 out of 13058 bytes received
",http://journal.unnes.ac.id/nju/index.php/komunitas
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 4405 bytes received
",http://jurnal.konselingindonesia.com/index.php/jkp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1089 milliseconds with 0 bytes received
",http://jurnal.umk.ac.id/index.php/gusjigang/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 8196 bytes received
",http://ejournal.staimnglawak.ac.id/index.php/lentera
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://journal.uny.ac.id/index.php/ljtp
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jmhu
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journal.ipb.ac.id/index.php/jmagr/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1092 milliseconds with 0 bytes received
",http://www.trijurnal.lemlit.trisakti.ac.id/index.php/jasa
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 43091 bytes received
",http://jurnalmanajemen.petra.ac.id/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journals.telkomuniversity.ac.id/ijm/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journal.sbm.itb.ac.id/index.php/mantek/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jmbk
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jumpa
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jmat
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.umy.ac.id/index.php/jmh
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://jurnal.unsyiah.ac.id/jmv
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2446 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/jm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1593 milliseconds with 3633 bytes received
",http://e-journal.unair.ac.id/index.php/jners/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1431 milliseconds with 0 bytes received
",https://ejurnal.unilak.ac.id/index.php/nia/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://obsesi.or.id/index.php/obsesi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ejurnal.mercubuana-yogya.ac.id/index.php/jele
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://jurnal.ugm.ac.id/jpt
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://www.bbp4b.litbang.kkp.go.id/jurnal-jpbkp/index.php/jpbkp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 443 milliseconds with 0 bytes received
",http://jpal.ub.ac.id/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3001 milliseconds
",http://journal.uny.ac.id/index.php/jppfa
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://journal.unesa.ac.id/index.php/jpi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ejournal.upi.edu/index.php/bs_jpbsp/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://journal.unnes.ac.id/sju/index.php/jpbsi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://journal.uny.ac.id/index.php/jppm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2069 milliseconds with 6064 bytes received
",http://fkip.ummetro.ac.id/journal/index.php/fisika
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2 milliseconds with 0 out of 0 bytes received
",http://jurnal.unimed.ac.id/2012/index.php/jpf
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2479 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/jpfi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://ejournal.upi.edu/index.php/jpis
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 24485 bytes received
",http://journal.uinsgd.ac.id/index.php/jpi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://journal.uny.ac.id/index.php/jpka/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://ejournal.unsri.ac.id/index.php/jpm/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.uny.ac.id/index.php/jpms/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.uny.ac.id/index.php/jptk
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.uny.ac.id/index.php/jpv
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.uny.ac.id/index.php/jpep
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://journal.unesa.ac.id/index.php/jpfa/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40793 bytes received
",http://ejournal.forda-mof.org/ejournal-litbang/index.php/jphh/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://journal.unesa.ac.id/index.php/jppipa
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 514 milliseconds with 8258 bytes received
",https://jurnal-ppi.kominfo.go.id
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.uny.ac.id/index.php/jpmmp/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.fpmipa.upi.edu/index.php/jpmipa
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ejournal.ihdn.ac.id/index.php/jpm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://jurnal.ugm.ac.id/jpti/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://e-journal.janabadra.ac.id/index.php/ja
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://jurnal.ugm.ac.id/poetika
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://journal.uny.ac.id/index.php/jpe
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2528 milliseconds with 5296 bytes received
",http://fkip.ummetro.ac.id/journal/index.php/ekonomi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2027 milliseconds with 0 bytes received
",http://jurnal.ugm.ac.id/jpsi
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://journal.unesa.ac.id/index.php/jptt
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://rechtsvinding.bphn.go.id/ejournal/index.php/jrv
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://www.jurnal.unsyiah.ac.id/jre/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://www.jurnal.unsyiah.ac.id/rkl
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 21031 bytes received
",http://ejournal.umm.ac.id/index.php/jrak
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ejournal.upi.edu/index.php/jrak
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3001 milliseconds
",http://journal.uny.ac.id/index.php/jrpm
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://journal.uii.ac.id/index.php/jstl
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://journal.uny.ac.id/index.php/jsd
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://journal.uii.ac.id/index.php/jsb
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 6832 bytes received
",http://ejournal.uin-suka.ac.id/isoshum/sosiologireflektif
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jsn
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2696 milliseconds with 0 bytes received
",http://jurnal.uin-antasari.ac.id/index.php/insania
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 29221 bytes received
",https://journal.unnes.ac.id/nju/index.php/jte
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnalindustri.petra.ac.id/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 98925 bytes received
",http://ejournal.umm.ac.id/index.php/industri/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2476 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/jtsp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://jurnal.unsyiah.ac.id/tipi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 12841 bytes received
",http://jurnal.unmer.ac.id/index.php/jtmi
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://teknosi.fti.unand.ac.id
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2087 milliseconds with 37893 bytes received
",http://jtsiskom.undip.ac.id/index.php/jtsiskom
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1025 milliseconds with 26124 bytes received
",http://jtiik.ub.ac.id
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jum
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://ejournal.litbang.kemkes.go.id/index.php/vektorp/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/jvet
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 43291 bytes received
",http://ejournal.poltekkes-pontianak.ac.id/index.php/jvk
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 61321 bytes received
",http://ejournal.forda-mof.org/ejournal-litbang/index.php/jwas
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2088 milliseconds with 39702 bytes received
",http://ejournal2.undip.ac.id/index.php/jwl
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://juti.if.its.ac.id
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2322 milliseconds with 0 bytes received
",http://dergipark.gov.tr/kaderdergi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://tipdergi.kafkas.edu.tr/meddergi/jvi.asp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1876 milliseconds with 0 bytes received
",https://www.degruyter.com/view/j/kjps
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://lpkmv-untar.org/jurnal/index.php/kajitindak
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1984 milliseconds with 16786 bytes received
",http://ejournal.unida.gontor.ac.id/index.php/kalimah
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.uv.es/index.php/kamchatka
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.jurnal.unsyiah.ac.id/kanun/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2039 milliseconds with 0 bytes received
",http://kapata-arkeologi.kemdikbud.go.id/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 826328 bytes received
",http://www.ktu.edu.tr/karenjournal
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://www.karib.no/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1775 milliseconds with 0 bytes received
",http://journals.eco-vector.com/kazanmedj
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://kjm.sljol.info/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://ejournal.uksw.edu/kelola
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1445 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/kemas
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://www.hdki.hr/kui
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://kjponline.com/index.php/kjp/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.unud.ac.id/index.php/kerthapatrika/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journal.uin-alauddin.ac.id/index.php/khizanah-al-hikmah
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2185 milliseconds with 0 bytes received
",http://klik.unlam.ac.id/index.php/klik/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1239 milliseconds with 0 bytes received
",http://ket.endojournals.ru/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1180 milliseconds with 0 bytes received
",http://izj.unsa.ba/knjizevni-jezik/en/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",https://journal.unnes.ac.id/nju/index.php/komunitas
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3001 milliseconds
",http://jurnal.dim-unpas.web.id/index.php/jimk/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL: no alternative certificate subject name matches target host name 'www.ekja.org'
",https://www.ekja.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://kjccm.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2000 milliseconds with 0 bytes received
",http://www.kjfm.or.kr
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2034 milliseconds with 64868 bytes received
",http://www.kjp.or.kr
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/kom
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://kulturnistudia.cz
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://knm.uksw.edu.pl/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://kmhj.ukma.edu.ua/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3001 milliseconds
",http://latorredelvirrey.org/ltv/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://latrama.fcpolit.unr.edu.ar/index.php/trama
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1760 milliseconds with 0 bytes received
",http://www.journal-labphon.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://www.analisilinguisticaeletteraria.eu
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 644 milliseconds with 0 bytes received
",http://www.lancet.com/journals/langlo/issue/current
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://www.revistalanda.ufsc.br
